"type","date","date_time","repo","source"
"IssueCommentEvent",2021-07-29,"2021-07-29 11:58:28","openpharma/visR","github.com"
"PushEvent",2021-07-29,"2021-07-29 13:12:50","openpharma/visR","github.com"
"PushEvent",2021-07-29,"2021-07-29 20:12:51","DSX/DSX","github.roche.com"
"PushEvent",2021-07-30,"2021-07-30 00:50:32","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-30,"2021-07-30 00:50:34","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-30,"2021-07-30 00:50:36","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-30,"2021-07-30 00:50:37","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-30,"2021-07-30 00:50:39","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-31,"2021-07-31 00:48:59","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-31,"2021-07-31 00:49:00","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-31,"2021-07-31 00:49:02","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-31,"2021-07-31 00:49:04","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-31,"2021-07-31 00:49:05","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-31,"2021-07-31 16:24:23","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-07-31,"2021-07-31 16:24:27","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-07-31,"2021-07-31 16:39:02","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-07-31,"2021-07-31 16:39:08","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-08-01,"2021-08-01 00:54:46","openpharma/openpharma_log","github.com"
"PushEvent",2021-08-01,"2021-08-01 00:54:48","openpharma/openpharma_log","github.com"
"PushEvent",2021-08-01,"2021-08-01 00:54:49","openpharma/openpharma_log","github.com"
"PushEvent",2021-08-01,"2021-08-01 00:54:51","openpharma/openpharma_log","github.com"
"PushEvent",2021-08-01,"2021-08-01 00:54:52","openpharma/openpharma_log","github.com"
"PushEvent",2021-08-01,"2021-08-01 03:20:30","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-08-01,"2021-08-01 03:20:34","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-08-01,"2021-08-01 06:58:52","RConsortium/r-pharma","github.com"
"PushEvent",2021-08-01,"2021-08-01 07:01:07","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-08-01,"2021-08-01 07:01:12","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-08-01,"2021-08-01 14:11:24","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-08-01,"2021-08-01 14:14:50","openpharma/openpharma_log","github.com"
"PushEvent",2021-08-01,"2021-08-01 14:14:52","openpharma/openpharma_log","github.com"
"PushEvent",2021-08-01,"2021-08-01 14:14:53","openpharma/openpharma_log","github.com"
"PushEvent",2021-08-01,"2021-08-01 14:14:54","openpharma/openpharma_log","github.com"
"PushEvent",2021-08-01,"2021-08-01 14:14:56","openpharma/openpharma_log","github.com"
"PushEvent",2021-08-02,"2021-08-02 00:49:49","openpharma/openpharma_log","github.com"
"PushEvent",2021-08-02,"2021-08-02 00:49:51","openpharma/openpharma_log","github.com"
"PushEvent",2021-08-02,"2021-08-02 00:49:55","openpharma/openpharma_log","github.com"
"PushEvent",2021-08-02,"2021-08-02 00:49:57","openpharma/openpharma_log","github.com"
"PushEvent",2021-08-02,"2021-08-02 00:50:02","openpharma/openpharma_log","github.com"
"ForkEvent",2021-08-02,"2021-08-02 07:20:50","openpharma/GithubMetrics","github.com"
"CreateEvent",2021-08-02,"2021-08-02 07:52:30","epijim/universe","github.com"
"CreateEvent",2021-08-02,"2021-08-02 07:54:06","epijim/universe","github.com"
"PushEvent",2021-07-08,"2021-07-08 00:47:36","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-09,"2021-07-09 00:51:23","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-09,"2021-07-09 00:51:25","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-09,"2021-07-09 00:51:28","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-09,"2021-07-09 00:51:30","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-09,"2021-07-09 00:51:34","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-10,"2021-07-10 00:47:36","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-10,"2021-07-10 00:47:38","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-10,"2021-07-10 00:47:41","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-10,"2021-07-10 00:47:43","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-10,"2021-07-10 00:47:46","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-11,"2021-07-11 03:20:35","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-07-11,"2021-07-11 03:20:39","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-07-12,"2021-07-12 00:46:47","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-12,"2021-07-12 00:46:49","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-12,"2021-07-12 00:46:52","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-12,"2021-07-12 00:46:54","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-12,"2021-07-12 00:46:56","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-12,"2021-07-12 08:37:57","epijim/pins_data","github.com"
"PushEvent",2021-07-12,"2021-07-12 08:38:00","epijim/pins_data","github.com"
"PushEvent",2021-07-12,"2021-07-12 08:38:01","epijim/pins_data","github.com"
"PushEvent",2021-07-12,"2021-07-12 08:38:04","epijim/pins_data","github.com"
"PushEvent",2021-07-12,"2021-07-12 08:38:05","epijim/pins_data","github.com"
"PushEvent",2021-07-12,"2021-07-12 08:38:09","epijim/pins_data","github.com"
"PushEvent",2021-07-13,"2021-07-13 00:49:23","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-13,"2021-07-13 00:49:25","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-13,"2021-07-13 00:49:27","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-13,"2021-07-13 00:49:29","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-13,"2021-07-13 00:49:32","openpharma/openpharma_log","github.com"
"PullRequestEvent",2021-07-13,"2021-07-13 07:27:22","openpharma/visR","github.com"
"IssuesEvent",2021-07-13,"2021-07-13 07:27:22","openpharma/visR","github.com"
"PushEvent",2021-07-13,"2021-07-13 07:27:23","openpharma/visR","github.com"
"IssueCommentEvent",2021-07-13,"2021-07-13 07:32:56","openpharma/visR","github.com"
"IssueCommentEvent",2021-07-13,"2021-07-13 07:36:05","openpharma/visR","github.com"
"IssueCommentEvent",2021-07-13,"2021-07-13 07:40:27","openpharma/visR","github.com"
"PushEvent",2021-07-13,"2021-07-13 07:52:05","openpharma/visR","github.com"
"PushEvent",2021-07-13,"2021-07-13 07:54:10","openpharma/visR","github.com"
"IssueCommentEvent",2021-07-13,"2021-07-13 07:56:48","openpharma/visR","github.com"
"PushEvent",2021-07-13,"2021-07-13 08:02:30","openpharma/visR","github.com"
"IssueCommentEvent",2021-07-13,"2021-07-13 08:03:12","openpharma/visR","github.com"
"PushEvent",2021-07-13,"2021-07-13 08:09:09","openpharma/visR","github.com"
"IssueCommentEvent",2021-07-13,"2021-07-13 08:10:03","openpharma/visR","github.com"
"PushEvent",2021-07-13,"2021-07-13 13:52:50","openpharma/visR","github.com"
"IssueCommentEvent",2021-07-13,"2021-07-13 14:44:03","openpharma/visR","github.com"
"PushEvent",2021-07-14,"2021-07-14 17:57:27","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-07-15,"2021-07-15 00:53:41","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-15,"2021-07-15 00:53:42","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-15,"2021-07-15 00:53:44","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-15,"2021-07-15 00:53:46","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-15,"2021-07-15 00:53:48","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-16,"2021-07-16 06:34:11","DSX/dsx_metadata","github.roche.com"
"PushEvent",2021-07-16,"2021-07-16 06:38:39","DSX/DSX","github.roche.com"
"PushEvent",2021-07-17,"2021-07-17 06:37:44","DSX/dsx_metadata","github.roche.com"
"PushEvent",2021-07-17,"2021-07-17 06:41:58","DSX/DSX","github.roche.com"
"PushEvent",2021-07-18,"2021-07-18 00:57:27","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-18,"2021-07-18 00:57:29","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-18,"2021-07-18 00:57:30","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-18,"2021-07-18 00:57:32","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-18,"2021-07-18 00:57:34","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-18,"2021-07-18 03:21:59","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-07-18,"2021-07-18 03:22:05","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-07-18,"2021-07-18 06:36:36","DSX/dsx_metadata","github.roche.com"
"PushEvent",2021-07-18,"2021-07-18 06:41:37","DSX/DSX","github.roche.com"
"PushEvent",2021-07-19,"2021-07-19 08:37:52","epijim/pins_data","github.com"
"PushEvent",2021-07-19,"2021-07-19 08:37:55","epijim/pins_data","github.com"
"PushEvent",2021-07-19,"2021-07-19 08:38:06","epijim/pins_data","github.com"
"PushEvent",2021-07-19,"2021-07-19 08:38:11","epijim/pins_data","github.com"
"PushEvent",2021-07-19,"2021-07-19 08:38:14","epijim/pins_data","github.com"
"PushEvent",2021-07-19,"2021-07-19 08:38:19","epijim/pins_data","github.com"
"PushEvent",2021-07-19,"2021-07-19 10:21:23","DSX/DSX","github.roche.com"
"PushEvent",2021-07-20,"2021-07-20 06:32:29","DSX/dsx_metadata","github.roche.com"
"PushEvent",2021-07-20,"2021-07-20 07:56:15","DSX/DSX","github.roche.com"
"CreateEvent",2021-07-20,"2021-07-20 18:37:42","RConsortium/r-pharma","github.com"
"PullRequestEvent",2021-07-20,"2021-07-20 18:39:03","RConsortium/r-pharma","github.com"
"PushEvent",2021-07-21,"2021-07-21 00:52:01","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-21,"2021-07-21 00:52:03","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-21,"2021-07-21 00:52:05","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-21,"2021-07-21 00:52:07","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-21,"2021-07-21 00:52:09","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-21,"2021-07-21 06:33:33","DSX/dsx_metadata","github.roche.com"
"PushEvent",2021-07-21,"2021-07-21 06:38:05","DSX/DSX","github.roche.com"
"PushEvent",2021-07-21,"2021-07-21 08:53:52","DSX/DSX","github.roche.com"
"PushEvent",2021-07-21,"2021-07-21 10:37:24","DSX/DSX","github.roche.com"
"PushEvent",2021-07-21,"2021-07-21 13:36:22","DSX/DSX","github.roche.com"
"PushEvent",2021-07-22,"2021-07-22 06:34:52","DSX/dsx_metadata","github.roche.com"
"PushEvent",2021-07-22,"2021-07-22 06:40:18","DSX/DSX","github.roche.com"
"CreateEvent",2021-07-23,"2021-07-23 07:08:48","epijim/TalentReview","github.com"
"CreateEvent",2021-07-23,"2021-07-23 07:08:55","epijim/TalentReview","github.com"
"CreateEvent",2021-07-23,"2021-07-23 07:35:07","epijim/TalentReview","github.com"
"CreateEvent",2021-07-23,"2021-07-23 07:35:20","epijim/TalentReview","github.com"
"PushEvent",2021-07-25,"2021-07-25 03:20:26","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-07-25,"2021-07-25 03:20:30","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-07-26,"2021-07-26 08:37:58","epijim/pins_data","github.com"
"PushEvent",2021-07-26,"2021-07-26 08:38:00","epijim/pins_data","github.com"
"PushEvent",2021-07-26,"2021-07-26 08:38:06","epijim/pins_data","github.com"
"PushEvent",2021-07-26,"2021-07-26 08:38:10","epijim/pins_data","github.com"
"PushEvent",2021-07-26,"2021-07-26 08:38:13","epijim/pins_data","github.com"
"PushEvent",2021-07-26,"2021-07-26 08:38:19","epijim/pins_data","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:17:35","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:17:38","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:17:43","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:17:46","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:17:52","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:19:50","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:22:31","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:48:28","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:48:33","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:48:41","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:48:46","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:48:58","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:49:50","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:49:52","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:49:55","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:49:57","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 14:50:02","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-27,"2021-07-27 15:15:54","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-07-27,"2021-07-27 16:12:24","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-07-27,"2021-07-27 16:19:59","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-07-28,"2021-07-28 06:53:09","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-07-28,"2021-07-28 07:41:26","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-07-28,"2021-07-28 18:57:20","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 18:57:23","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 18:57:28","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 18:57:31","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 18:57:34","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 19:02:16","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-07-28,"2021-07-28 19:40:32","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-07-28,"2021-07-28 19:44:11","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 19:44:13","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 19:44:15","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 19:44:16","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 19:44:18","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 19:50:29","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-07-28,"2021-07-28 19:56:11","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 19:56:16","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 19:56:19","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 19:56:23","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 19:56:26","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 20:28:56","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 20:28:58","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 20:29:00","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 20:29:02","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-28,"2021-07-28 20:29:04","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-29,"2021-07-29 00:49:53","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-29,"2021-07-29 00:49:55","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-29,"2021-07-29 00:49:58","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-29,"2021-07-29 00:49:59","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-29,"2021-07-29 00:50:03","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-29,"2021-07-29 07:37:48","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-07-29,"2021-07-29 07:39:28","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-29,"2021-07-29 07:39:29","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-02,"2021-07-02 14:01:48","openpharma/openpharma_log","github.com"
"CreateEvent",2021-07-02,"2021-07-02 14:24:52","openpharma/visR","github.com"
"PushEvent",2021-07-02,"2021-07-02 14:27:11","openpharma/visR","github.com"
"PullRequestEvent",2021-07-02,"2021-07-02 14:28:32","openpharma/visR","github.com"
"PullRequestEvent",2021-07-02,"2021-07-02 14:29:04","openpharma/visR","github.com"
"IssuesEvent",2021-07-02,"2021-07-02 14:29:04","openpharma/visR","github.com"
"PushEvent",2021-07-02,"2021-07-02 14:29:05","openpharma/visR","github.com"
"DeleteEvent",2021-07-02,"2021-07-02 14:29:08","openpharma/visR","github.com"
"PushEvent",2021-07-05,"2021-07-05 00:44:29","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-05,"2021-07-05 00:44:30","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-05,"2021-07-05 00:44:32","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-05,"2021-07-05 00:44:33","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-05,"2021-07-05 00:44:34","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-05,"2021-07-05 08:37:46","epijim/pins_data","github.com"
"PushEvent",2021-07-05,"2021-07-05 08:37:49","epijim/pins_data","github.com"
"PushEvent",2021-07-05,"2021-07-05 08:37:54","epijim/pins_data","github.com"
"PushEvent",2021-07-05,"2021-07-05 08:38:06","epijim/pins_data","github.com"
"PushEvent",2021-07-05,"2021-07-05 08:38:09","epijim/pins_data","github.com"
"PushEvent",2021-07-05,"2021-07-05 08:38:14","epijim/pins_data","github.com"
"PushEvent",2021-07-05,"2021-07-05 11:26:00","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-07-05,"2021-07-05 16:01:36","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-05,"2021-07-05 16:01:38","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-05,"2021-07-05 16:01:40","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-05,"2021-07-05 16:01:41","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-05,"2021-07-05 16:01:43","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-06,"2021-07-06 00:50:51","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-06,"2021-07-06 00:50:53","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-06,"2021-07-06 00:50:55","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-06,"2021-07-06 00:50:56","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-06,"2021-07-06 00:50:58","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-06,"2021-07-06 08:13:24","openpharma/openpharma.github.io","github.com"
"PushEvent",2021-07-06,"2021-07-06 08:18:30","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-06,"2021-07-06 08:18:32","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-06,"2021-07-06 08:18:34","openpharma/openpharma_log","github.com"
"PushEvent",2021-07-06,"2021-07-06 08:18:36","openpharma/openpharma_log","github.com"
